source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,iid,record_type,member_level,url,nid,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:14:04+00:00,overall,2017,4180,401-500,University of Coimbra,32.6—37.5,4180,24.1,531,27.2,328,44.6,521,38.2,512,51.3,385,i-44238802,master_account,0,/world-university-rankings/university-coimbra,820,Portugal,"23,329",20.1,14%,55 : 45,University of Coimbra,"Medicine & Dentistry,Politics & International Studies (incl Development Studies),Sociology,Psychology,Law,History, Philosophy & Theology,Chemical Engineering,Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Accounting & Finance,Education,Biological Sciences,Communication & Media Studies,Agriculture & Forestry,Business & Management,Physics & Astronomy,Electrical & Electronic Engineering,Sport Science,Architecture,Archaeology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Other Health,Computer Science,Mathematics & Statistics",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4190,401-500,Curtin University,32.6—37.5,4190,21.0,662,23.5,412,52.1,453,39.5,472,93.8,27,i-11420492,master_account,6,/world-university-rankings/curtin-university,821,Australia,"31,353",18.4,36%,53 : 47,Curtin University Curtin,"General Engineering,Chemistry,Geography,Computer Science,Biological Sciences,Politics & International Studies (incl Development Studies),Architecture,Mathematics & Statistics,Law,History, Philosophy & Theology,Agriculture & Forestry,Communication & Media Studies,Accounting & Finance,Other Health,Sport Science,Languages, Literature & Linguistics,Chemical Engineering,Business & Management,Medicine & Dentistry,Physics & Astronomy,Education,Art, Performing Arts & Design,Civil Engineering,Psychology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Sociology,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4200,401-500,Cyprus University of Technology,32.6—37.5,4200,17.1,834,13.1,684,70.3,281,34.0,743,67.0,229,i-64386312,master_account,0,/world-university-rankings/cyprus-university-technology,131619,Cyprus,"3,012",18.9,6%,57 : 43,Cyprus University of Technology,"Accounting & Finance,Business & Management,Other Health,Computer Science,History, Philosophy & Theology,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Communication & Media Studies,Art, Performing Arts & Design,Agriculture & Forestry,Chemical Engineering",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4210,401-500,Dublin City University,32.6—37.5,4210,26.7,448,26.7,339,42.7,539,46.7,296,78.6,133,i-01246131,master_account,0,/world-university-rankings/dublin-city-university,910,Ireland,"8,856",24.9,18%,50 : 50,Dublin City University,"Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Physics & Astronomy,Business & Management,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies,Biological Sciences,Education,Computer Science,Geography,Mathematics & Statistics,Psychology,Law,Electrical & Electronic Engineering,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Sociology",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4220,401-500,Ewha Womans University,32.6—37.5,4220,28.4,399,23.9,398,46.7,502,68.7,119,41.4,527,i-30317772,master_account,0,/world-university-rankings/ewha-womans-university,1018,South Korea,"14,989",14.2,10%,100 : 0,Ewha Womans University,"Physics & Astronomy,Chemistry,Sociology,Economics & Econometrics,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),General Engineering,Business & Management,Mathematics & Statistics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Accounting & Finance,Medicine & Dentistry,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Other Health,History, Philosophy & Theology,Architecture,Law,Agriculture & Forestry,Geography,Biological Sciences,Archaeology,Psychology,Computer Science,Education,Veterinary Science,Sport Science,Mechanical & Aerospace Engineering",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4230,401-500,Federico Santa María Technical University,32.6—37.5,4230,14.2,947,10.8,792,69.0,294,41.0,423,54.7,346,i-27586865,master_account,0,/world-university-rankings/federico-santa-maria-technical-university,1024,Chile,"18,424",28.3,2%,22 : 78,Federico Santa María Technical University,"Physics & Astronomy,Business & Management,Architecture,General Engineering,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Computer Science,Accounting & Finance,Chemical Engineering,Mathematics & Statistics",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4240,401-500,University of Ferrara,32.6—37.5,4240,18.8,759,17.2,555,68.4,299,40.3,446,42.8,503,i-00688231,master_account,0,/world-university-rankings/university-ferrara,777,Italy,"13,781",22.9,7%,56 : 44,University of Ferrara,"Agriculture & Forestry,Business & Management,Medicine & Dentistry,Physics & Astronomy,Civil Engineering,Education,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Architecture,Sport Science,Archaeology,Mathematics & Statistics,Mechanical & Aerospace Engineering,Law,Other Health,Chemistry,Computer Science,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4250,401-500,University of Florence,32.6—37.5,4250,20.0,702,14.0,652,72.6,259,38.1,516,40.4,541,i-30928363,master_account,0,/world-university-rankings/university-florence,964,Italy,"53,378",18.3,7%,60 : 40,University of Florence,"Physics & Astronomy,Other Health,Agriculture & Forestry,Geography,Computer Science,Mechanical & Aerospace Engineering,Archaeology,Civil Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Electrical & Electronic Engineering,General Engineering,Business & Management,Education,Mathematics & Statistics,Sociology,Sport Science,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Psychology,Architecture,Medicine & Dentistry,Veterinary Science,Accounting & Finance,Chemistry,Economics & Econometrics,Biological Sciences,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Law",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4260,401-500,Florida International University,32.6—37.5,4260,25.4,486,20.1,487,57.7,402,35.2,674,35.3,614,i-97483601,public,0,/world-university-rankings/florida-international-university,909,United States,"33,983",25.8,7%,56 : 44,Florida International University,"Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Business & Management,Geography,Mechanical & Aerospace Engineering,Medicine & Dentistry,History, Philosophy & Theology,Physics & Astronomy,Economics & Econometrics,Chemistry,Psychology,General Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,Sociology,Communication & Media Studies,Accounting & Finance,Education,Architecture,Law,Other Health,Mathematics & Statistics,Electrical & Electronic Engineering,Languages, Literature & Linguistics",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4270,401-500,University of Genoa,32.6—37.5,4270,27.7,415,16.7,574,64.3,350,45.2,316,40.2,547,i-67631612,master_account,0,/world-university-rankings/university-genoa,131638,Italy,"35,777",29.2,9%,56 : 44,University of Genoa,"Languages, Literature & Linguistics,Other Health,Biological Sciences,Physics & Astronomy,Business & Management,Law,General Engineering,Education,Civil Engineering,Medicine & Dentistry,Art, Performing Arts & Design,Mathematics & Statistics,Psychology,Chemistry,Sport Science,History, Philosophy & Theology,Sociology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Archaeology,Electrical & Electronic Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Geography,Accounting & Finance,Architecture,Mechanical & Aerospace Engineering,Communication & Media Studies,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4280,401-500,Georgia State University,32.6—37.5,4280,28.1,408,23.7,404,60.2,386,32.3,908,30.5,683,i-29042203,public,0,/world-university-rankings/georgia-state-university,824,United States,"28,788",19.2,5%,58 : 42,Georgia State University,"Business & Management,Languages, Literature & Linguistics,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Other Health,Medicine & Dentistry,Accounting & Finance,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Chemistry,Geography,Computer Science,Communication & Media Studies,Education,Physics & Astronomy,Psychology,Sociology,Sport Science,Law,History, Philosophy & Theology",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4290,401-500,University of Graz,32.6—37.5,4290,23.1,570,17.0,562,56.2,421,33.2,810,69.5,209,i-76416366,master_account,0,/world-university-rankings/university-graz,721,Austria,"20,770",23.6,12%,65 : 35,University of Graz,"Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Law,History, Philosophy & Theology,Physics & Astronomy,Economics & Econometrics,Architecture,Other Health,Sociology,Chemical Engineering,Sport Science,Languages, Literature & Linguistics,Communication & Media Studies,Archaeology,Mathematics & Statistics,Business & Management,Computer Science,Education,Art, Performing Arts & Design,Chemistry",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4300,401-500,University of Greifswald,32.6—37.5,4300,30.3,361,19.7,493,60.6,382,37.7,536,43.8,489,i-02097899,master_account,0,/world-university-rankings/university-greifswald,131277,Germany,"8,628",17.0,5%,54 : 46,University of Greifswald,"Computer Science,Education,Languages, Literature & Linguistics,Communication & Media Studies,Other Health,Law,Biological Sciences,Psychology,Mathematics & Statistics,Business & Management,Medicine & Dentistry,Geography,Chemistry,Economics & Econometrics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4310,401-500,Hasselt University,32.6—37.5,4310,21.7,632,20.9,464,61.6,369,49.7,252,55.2,339,i-90731213,master_account,0,/world-university-rankings/hasselt-university,587910,Belgium,"4,913",16.8,10%,46 : 54,Hasselt University,"Business & Management,Civil Engineering,Economics & Econometrics,Physics & Astronomy,Communication & Media Studies,Computer Science,Chemistry,Agriculture & Forestry,Accounting & Finance,Medicine & Dentistry,Biological Sciences,Education,Geology, Environmental, Earth & Marine Sciences,Sport Science,Mathematics & Statistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,General Engineering,Law,Sociology,Other Health,Electrical & Electronic Engineering,Architecture,Chemical Engineering",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4320,401-500,Heriot-Watt University,32.6—37.5,4320,22.2,609,24.0,392,49.3,482,42.8,378,92.1,39,i-23564362,master_account,0,/world-university-rankings/heriot-watt-university,828,United Kingdom,"9,290",16.9,42%,41 : 59,Heriot-Watt University,"Chemical Engineering,Psychology,Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Sport Science,Geography,Mechanical & Aerospace Engineering,Chemistry,Economics & Econometrics,Computer Science,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering,Agriculture & Forestry,Accounting & Finance,Architecture,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences",False,False,False
times,2026-07-19T10:14:04+00:00,overall,2017,4330,401-500,HSE University,32.6—37.5,4330,31.4,335,26.6,340,46.6,503,40.3,447,32.2,660,i-40311342,master_account,0,/world-university-rankings/hse-university,131492,Russian Federation,"16,170",9.1,5%,,HSE University,"Art, Performing Arts & Design,Architecture,Communication & Media Studies,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Business & Management,Mathematics & Statistics,Economics & Econometrics,Education,Law,Electrical & Electronic Engineering,Chemistry,Sociology,Computer Science,History, Philosophy & Theology,Geography,Civil Engineering,Archaeology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Psychology,General Engineering,Biological Sciences",False,False,True
times,2026-07-19T10:14:04+00:00,overall,2017,4340,401-500,Hokkaido University,32.6—37.5,4340,42.2,161,36.2,212,30.9,659,55.0,196,29.8,692,i-80294743,master_account,11,/world-university-rankings/hokkaido-university,747,Japan,"18,055",8.1,9%,29 : 71,Hokkaido University,"Medicine & Dentistry,Chemistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Other Health,Business & Management,Biological Sciences,Accounting & Finance,History, Philosophy & Theology,Civil Engineering,Art, Performing Arts & Design,Veterinary Science,Psychology,Agriculture & Forestry,Sociology,Languages, Literature & Linguistics,Computer Science,Sport Science,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies,Architecture,Chemical Engineering,Mathematics & Statistics,Law,Economics & Econometrics,Archaeology,General Engineering,Education,Politics & International Studies (incl Development Studies)",False,False,False
