source,retrieved_at,ranking_scope,ranking_year,score_nid,nid,advanced_profile,core_id,title,path,region,country,city,overall_score,rank_display,rank,stars,dagger,redact,isShortlisted,scores
qs,2026-07-19T07:03:05+00:00,overall,2027,4156125,294201,0,15041,Future University in Egypt,/universities/future-university-egypt,Africa,Egypt,New Cairo,n/a,951-1000,962,5,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""7.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""6.1""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""386"", ""score"": ""49.6""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""491"", ""score"": ""28.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""5.4""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""591"", ""score"": ""31.5""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""50.1""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""15.9""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""45.8""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156140,295902,0,20253,Gulf University for Science and Technology,/universities/gulf-university-science-technology,Asia,Kuwait,Kuwait City,n/a,951-1000,963,6,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""13.8""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""12.2""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""12.9""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""9.2""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""18""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""787"", ""score"": ""17.4""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""42""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""31"", ""score"": ""100""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""45.4""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156165,295871,0,20649,IMU University,/universities/imu-university,Asia,Malaysia,Kuala Lumpur.,n/a,951-1000,964,5,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""10.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""5.2""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""226"", ""score"": ""69.2""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""7.4""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""10.6""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""405"", ""score"": ""52.6""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""15.8""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""397"", ""score"": ""60.3""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""20.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156201,293332,0,2520,Jouf University,/universities/jouf-university,Asia,Saudi Arabia,Sakaka,n/a,951-1000,965,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""10.8""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""9.5""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""556"", ""score"": ""35""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""5.2""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""3.9""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""2.9""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""748"", ""score"": ""59.8""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""139"", ""score"": ""98.7""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=776"", ""score"": ""54.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156205,294171,0,308,Kanazawa University,/universities/kanazawa-university,Asia,Japan,Kanazawa,n/a,951-1000,966,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""762"", ""score"": ""18.5""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""13.1""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""335"", ""score"": ""56.4""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""7.5""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""3.2""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""8.6""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""41.7""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""11.1""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=660"", ""score"": ""58.4""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156244,3935099,1,38701,Macao Polytechnic University,/universities/macao-polytechnic-university,Asia,Macau SAR,,n/a,951-1000,967,5,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""3.5""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""7.9""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""675"", ""score"": ""27.7""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""17""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""3.4""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""81"", ""score"": ""99.1""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""10.3""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""43"", ""score"": ""100""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""28.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156256,371309,0,25669,Mendel University in Brno,/universities/mendel-university-brno,Europe,Czechia,Brno,n/a,951-1000,968,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""8.8""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""9.8""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""303"", ""score"": ""60.5""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""5.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""6.6""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""564"", ""score"": ""34.1""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""540"", ""score"": ""71.9""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""14.2""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=728"", ""score"": ""55.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156270,294833,0,426,Nagasaki University,/universities/nagasaki-university,Asia,Japan,Nagasaki City,n/a,951-1000,969,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""10.9""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""8.6""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""159"", ""score"": ""82.1""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""3.8""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""5.1""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""9.5""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""41.3""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""8.8""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=587"", ""score"": ""61.3""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156301,295112,0,2149,NLC «Buketov Karaganda National Research University»,/universities/nlc-buketov-karaganda-national-research-university,Asia,Kazakhstan,Karaganda,n/a,951-1000,970,4,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""1.2""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""14.8""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""238"", ""score"": ""68.3""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""472"", ""score"": ""29.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""11.5""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""710"", ""score"": ""22.1""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""5.5""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""12.5""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""38.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156331,294868,0,392,Philipps-Universität Marburg ,/universities/philipps-universitat-marburg,Europe,Germany,Marburg,n/a,951-1000,971,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""699"", ""score"": ""22.9""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""14.5""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""10.7""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""12.8""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""8.6""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""615"", ""score"": ""28.8""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""648"", ""score"": ""66.5""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""795"", ""score"": ""16.6""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""49.4""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156333,296557,0,1406,Politecnico di Bari,/universities/politecnico-di-bari,Europe,Italy,Bari,n/a,951-1000,972,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""445"", ""score"": ""42.4""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""10.1""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""14.3""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""12""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""5.4""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""11.8""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""48.7""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""5.4""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""30.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156345,294140,0,14978,Princess Sumaya University for Technology,/universities/princess-sumaya-university-technology,Asia,Jordan,Amman,n/a,951-1000,973,6,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""14.6""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""8.6""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""14.3""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""482"", ""score"": ""29.1""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""14.3""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""358"", ""score"": ""60.4""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""9.3""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""412"", ""score"": ""58.1""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""35.6""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156356,295201,0,2240,Rochester Institute of Technology (RIT),/universities/rochester-institute-technology-rit,North America,United States,Rochester,n/a,951-1000,974,4,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""10.2""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""10.1""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""739"", ""score"": ""24.8""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""419"", ""score"": ""32.9""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""14.1""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""679"", ""score"": ""23.8""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""37.5""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""727"", ""score"": ""20.4""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=601"", ""score"": ""60.8""}]}"
